Attribute,Attribute Value,Lower Limit Score,Upper Limit Score,Conditional Frequency,Individuals Evaluated On,fold_num
race,African-American,0.0,0.1,0.1111111111111111,9,0
race,Hispanic,0.0,0.1,,0,0
race,Caucasian,0.0,0.1,0.0625,16,0
race,Other,0.0,0.1,0.0,3,0
race,Other,0.0,0.1,,0,1
race,Caucasian,0.0,0.1,,0,1
race,African-American,0.0,0.1,,0,1
race,Hispanic,0.0,0.1,,0,1
race,African-American,0.0,0.1,0.16666666666666666,12,2
race,Other,0.0,0.1,0.0,3,2
race,Caucasian,0.0,0.1,0.047619047619047616,21,2
race,Hispanic,0.0,0.1,0.0,3,2
race,African-American,0.0,0.1,0.14814814814814814,27,3
race,Caucasian,0.0,0.1,0.25,28,3
race,Hispanic,0.0,0.1,0.0,8,3
race,Other,0.0,0.1,0.4,5,3
race,Caucasian,0.0,0.1,0.09375,32,4
race,African-American,0.0,0.1,0.1346153846153846,52,4
race,Hispanic,0.0,0.1,0.0,10,4
race,Other,0.0,0.1,0.0,4,4
race,African-American,0.1,0.2,0.17985611510791366,139,0
race,Hispanic,0.1,0.2,0.0,17,0
race,Caucasian,0.1,0.2,0.18072289156626506,83,0
race,Other,0.1,0.2,0.25,16,0
race,Other,0.1,0.2,0.0,10,1
race,Caucasian,0.1,0.2,0.09615384615384616,104,1
race,African-American,0.1,0.2,0.14383561643835616,146,1
race,Hispanic,0.1,0.2,0.09523809523809523,21,1
race,African-American,0.1,0.2,0.1984126984126984,126,2
race,Other,0.1,0.2,0.2,10,2
race,Caucasian,0.1,0.2,0.14457831325301204,83,2
race,Hispanic,0.1,0.2,0.3333333333333333,9,2
race,African-American,0.1,0.2,0.15267175572519084,131,3
race,Caucasian,0.1,0.2,0.1111111111111111,63,3
race,Hispanic,0.1,0.2,0.0,18,3
race,Other,0.1,0.2,0.09090909090909091,11,3
race,Caucasian,0.1,0.2,0.09302325581395349,43,4
race,African-American,0.1,0.2,0.18478260869565216,92,4
race,Hispanic,0.1,0.2,0.1,10,4
race,Other,0.1,0.2,0.06666666666666667,15,4
race,African-American,0.2,0.3,0.16071428571428573,56,0
race,Hispanic,0.2,0.3,0.0,5,0
race,Caucasian,0.2,0.3,0.23809523809523808,21,0
race,Other,0.2,0.3,0.3333333333333333,3,0
race,Other,0.2,0.3,0.3333333333333333,3,1
race,Caucasian,0.2,0.3,0.2,15,1
race,African-American,0.2,0.3,0.2727272727272727,55,1
race,Hispanic,0.2,0.3,0.3333333333333333,3,1
race,African-American,0.2,0.3,0.25862068965517243,58,2
race,Other,0.2,0.3,0.0,3,2
race,Caucasian,0.2,0.3,0.09090909090909091,22,2
race,Hispanic,0.2,0.3,0.3333333333333333,6,2
race,African-American,0.2,0.3,0.2549019607843137,51,3
